	Name	Pairwise Identity	Accession	Bit-Score	Description	E Value	BlastHitOrganism	Query	BlastHitTaxonomy	GH	Metagenome	gene_id	fasta	RPKM	scaffold	KaijuTaxonomy	Domain	Phylum	Class	Order	Family	Genus	Species	Order_mg_gh_abund	Order_mg_abund	Order_mg_cnt	custom_label	is_selected	is_selected_upd	custom_label_upd	custom_label_upd_cnt
32	WP_228093577	85.4	WP_228093577	262.307	glycoside hydrolase family 13 protein [Glycomyces sp. TRM65418]	1.4899999999999998e-82	Glycomyces sp.	scaffolds_potato_NODE_3372_length_7321_cov_11.652678_7	Bacteria; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces	GH13	Potato	scaffolds_potato_NODE_3372_length_7321_cov_11.652678_7	scaffolds_potato	4.3306	NODE_3372_length_7321_cov_11.652678	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces; Glycomyces arizonensis; 	Bacteria	Actinomycetota	Actinomycetes	Glycomycetales	Glycomycetaceae	Glycomyces	Glycomyces arizonensis	4.9504950495049505	3.816793893129771	5	GH13: Glycomycetales	1	1	GH13: Glycomycetales	5
33	WP_199044337	73.8	WP_199044337	907.131	pullulanase-type alpha-1,6-glucosidase [Glycomyces salinus]	0.0	Glycomyces salinus	scaffolds_potato_NODE_3460_length_7161_cov_14.346979_5	Bacteria; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces	GH13	Potato	scaffolds_potato_NODE_3460_length_7161_cov_14.346979_5	scaffolds_potato	5.0734	NODE_3460_length_7161_cov_14.346979	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces; Glycomyces tenuis; 	Bacteria	Actinomycetota	Actinomycetes	Glycomycetales	Glycomycetaceae	Glycomyces	Glycomyces tenuis	4.9504950495049505	3.816793893129771	5	GH13: Glycomycetales	1	1	GH13: Glycomycetales	5
34	WP_081687621	72.2	WP_081687621	1895.94	pullulanase-type alpha-1,6-glucosidase [Glycomyces tenuis]	0.0	Glycomyces tenuis	scaffolds_potato_NODE_2396_length_9227_cov_11.122186_2	Bacteria; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces	GH13	Potato	scaffolds_potato_NODE_2396_length_9227_cov_11.122186_2	scaffolds_potato	4.4628	NODE_2396_length_9227_cov_11.122186	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces; Glycomyces tenuis; 	Bacteria	Actinomycetota	Actinomycetes	Glycomycetales	Glycomycetaceae	Glycomyces	Glycomyces tenuis	4.9504950495049505	3.816793893129771	5	GH13: Glycomycetales	1	1	GH13: Glycomycetales	5
35	WP_051704335	61.8	WP_051704335	767.303	carbohydrate-binding module family 20 domain-containing protein [Glycomyces sp. NRRL B-16210]	0.0	Glycomyces sp.	scaffolds_potato_NODE_6901_length_4372_cov_13.803260_1	Bacteria; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces	GH13	Potato	scaffolds_potato_NODE_6901_length_4372_cov_13.803260_1	scaffolds_potato	4.9835	NODE_6901_length_4372_cov_13.803260	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Glycomycetales; Glycomycetaceae; Glycomyces; unclassified Glycomyces; Glycomyces sp. NRRL B-16210; 	Bacteria	Actinomycetota	Actinomycetes	Glycomycetales	Glycomycetaceae	Glycomyces	unclassified Glycomyces	4.9504950495049505	3.816793893129771	5	GH13: Glycomycetales	1	1	GH13: Glycomycetales	5
36	MBN9036956	89.1	MBN9036956	461.07	alpha-glucosidase [Hyphomicrobiales bacterium]	4.98e-158	Hyphomicrobiales bacterium	scaffolds_potato_NODE_3611_length_6947_cov_4.366230_5	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales	GH13	Potato	scaffolds_potato_NODE_3611_length_6947_cov_4.366230_5	scaffolds_potato	1.8632	NODE_3611_length_6947_cov_4.366230	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Nitratireductor; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	unclassified Nitratireductor	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
37	WP_169285028	89.0	WP_169285028	858.596	alpha-1,4-glucan--maltose-1-phosphate maltosyltransferase [Chelativorans sp. ZYF759]	0.0	Chelativorans sp.	scaffolds_potato_NODE_7515_length_4094_cov_5.677371_2	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans	GH13	Potato	scaffolds_potato_NODE_7515_length_4094_cov_5.677371_2	scaffolds_potato	4.9273	NODE_7515_length_4094_cov_5.677371	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Nitratireductor; Nitratireductor aestuarii; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor aestuarii	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
38	WP_028033239	89.0	WP_028033239	1298.88	glycogen debranching protein GlgX [Chelativorans sp. J32]	0.0	Chelativorans sp.	scaffolds_potato_NODE_4004_length_6506_cov_4.103593_3	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans	GH13	Potato	scaffolds_potato_NODE_4004_length_6506_cov_4.103593_3	scaffolds_potato	1.6026	NODE_4004_length_6506_cov_4.103593	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans; unclassified Chelativorans; Chelativorans sp. J32; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	unclassified Chelativorans	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
39	WP_196257813	87.7	WP_196257813	1346.26	1,4-alpha-glucan branching protein GlgB [Pelagibacterium limicola]	0.0	Pelagibacterium limicola	scaffolds_potato_NODE_952_length_15928_cov_11.396505_4	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium	GH13	Potato	scaffolds_potato_NODE_952_length_15928_cov_11.396505_4	scaffolds_potato	4.6334	NODE_952_length_15928_cov_11.396505	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium; Pelagibacterium sediminicola; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium sediminicola	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
40	WP_277365998	87.6	WP_277365998	1263.83	1,4-alpha-glucan branching protein GlgB [Chelativorans sp. AA-79]	0.0	Chelativorans sp.	scaffolds_potato_NODE_8156_length_3834_cov_5.212404_1	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans	GH13	Potato	scaffolds_potato_NODE_8156_length_3834_cov_5.212404_1	scaffolds_potato	2.0496	NODE_8156_length_3834_cov_5.212404	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans; unclassified Chelativorans; Chelativorans sp. AA-79; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	unclassified Chelativorans	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
41	WP_196259725	87.4	WP_196259725	1030.39	alpha-glucosidase family protein [Pelagibacterium limicola]	0.0	Pelagibacterium limicola	scaffolds_potato_NODE_187_length_34906_cov_13.823595_26	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium	GH13	Potato	scaffolds_potato_NODE_187_length_34906_cov_13.823595_26	scaffolds_potato	5.3512	NODE_187_length_34906_cov_13.823595	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium; Pelagibacterium limicola; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium limicola	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
42	WP_028033237	86.4	WP_028033237	1268.83	maltose alpha-D-glucosyltransferase [Chelativorans sp. J32]	0.0	Chelativorans sp.	scaffolds_potato_NODE_11902_length_2921_cov_5.261603_1	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans	GH13	Potato	scaffolds_potato_NODE_11902_length_2921_cov_5.261603_1	scaffolds_potato	2.894	NODE_11902_length_2921_cov_5.261603	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Nitratireductor; Nitratireductor thuwali; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor thuwali	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
43	WP_116653980	84.8	WP_116653980	1160.59	glycogen debranching protein GlgX [Pelagibacterium sediminicola]	0.0	Pelagibacterium sediminicola	scaffolds_potato_NODE_2293_length_9481_cov_10.744789_9	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium	GH13	Potato	scaffolds_potato_NODE_2293_length_9481_cov_10.744789_9	scaffolds_potato	4.2822	NODE_2293_length_9481_cov_10.744789	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium; Pelagibacterium sediminicola; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium sediminicola	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
44	NMG37830	81.8	NMG37830	1573.91	maltose alpha-D-glucosyltransferase [Chelativorans sp. ZYF759]	0.0	Chelativorans sp.	scaffolds_potato_NODE_7515_length_4094_cov_5.677371_1	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans	GH13	Potato	scaffolds_potato_NODE_7515_length_4094_cov_5.677371_1	scaffolds_potato	4.9273	NODE_7515_length_4094_cov_5.677371	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Nitratireductor; Nitratireductor aestuarii; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Nitratireductor	Nitratireductor aestuarii	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
45	WP_277366000	80.8	WP_277366000	998.808	malto-oligosyltrehalose trehalohydrolase [Chelativorans sp. AA-79]	0.0	Chelativorans sp.	scaffolds_potato_NODE_4004_length_6506_cov_4.103593_2	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans	GH13	Potato	scaffolds_potato_NODE_4004_length_6506_cov_4.103593_2	scaffolds_potato	1.6026	NODE_4004_length_6506_cov_4.103593	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Phyllobacteriaceae; Chelativorans; unclassified Chelativorans; Chelativorans sp. J32; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Chelativorans	unclassified Chelativorans	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
46	WP_196259467	80.3	WP_196259467	929.087	alpha-amylase family glycosyl hydrolase [Pelagibacterium limicola]	0.0	Pelagibacterium limicola	scaffolds_potato_NODE_2289_length_9495_cov_8.197176_4	Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium	GH13	Potato	scaffolds_potato_NODE_2289_length_9495_cov_8.197176_4	scaffolds_potato	3.5325	NODE_2289_length_9495_cov_8.197176	cellular organisms; Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales; Devosiaceae; Pelagibacterium; Pelagibacterium limicola; 	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Pelagibacterium	Pelagibacterium limicola	10.891089108910892	8.396946564885496	11	GH13: Hyphomicrobiales	1	1	GH13: Hyphomicrobiales	11
47	KAH8175125	79.2	KAH8175125	975.311	alpha amylase, catalytic domain-containing protein [Sarocladium implicatum]	0.0	Sarocladium implicatum	scaffolds_potato_NODE_251_length_30881_cov_8.907674_19	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Sarocladiaceae; Sarocladium	GH13	Potato	scaffolds_potato_NODE_251_length_30881_cov_8.907674_19	scaffolds_potato	2.863	NODE_251_length_30881_cov_8.907674	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Fusarium; Fusarium burgessii species complex; Fusarium beomiforme; 	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium burgessii species complex	4.9504950495049505	3.816793893129771	5	GH13: Hypocreales	1	1	GH13: Hypocreales	5
48	KND92524	77.1	KND92524	983.015	Alpha-glucosidase [Tolypocladium ophioglossoides CBS 100239]	0.0	Tolypocladium ophioglossoides	scaffolds_potato_NODE_1776_length_11034_cov_10.082778_2	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Ophiocordycipitaceae; Tolypocladium	GH13	Potato	scaffolds_potato_NODE_1776_length_11034_cov_10.082778_2	scaffolds_potato	3.2587	NODE_1776_length_11034_cov_10.082778	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Ophiocordycipitaceae; Purpureocillium; Purpureocillium lavendulum; 	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium lavendulum	4.9504950495049505	3.816793893129771	5	GH13: Hypocreales	1	1	GH13: Hypocreales	5
49	KAI9897888	77.1	KAI9897888	961.059	hypothetical protein N3K66_007744 [Trichothecium roseum]	0.0	Trichothecium roseum	scaffolds_potato_NODE_238_length_32019_cov_10.186306_8	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreales incertae sedis; Trichothecium	GH13	Potato	scaffolds_potato_NODE_238_length_32019_cov_10.186306_8	scaffolds_potato	3.1081	NODE_238_length_32019_cov_10.186306	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Ophiocordycipitaceae; Purpureocillium; Purpureocillium takamizusanense; 	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Purpureocillium	Purpureocillium takamizusanense	4.9504950495049505	3.816793893129771	5	GH13: Hypocreales	1	1	GH13: Hypocreales	5
50	CAH0026099	70.5	CAH0026099	504.212	unnamed protein product [Clonostachys rhizophaga]	4.92e-175	Clonostachys rhizophaga	scaffolds_potato_NODE_243_length_31397_cov_10.658589_29	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Bionectriaceae; Clonostachys	GH13	Potato	scaffolds_potato_NODE_243_length_31397_cov_10.658589_29	scaffolds_potato	3.2764	NODE_243_length_31397_cov_10.658589	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Nectriaceae; Ilyonectria; Ilyonectria robusta; 	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Ilyonectria	Ilyonectria robusta	4.9504950495049505	3.816793893129771	5	GH13: Hypocreales	1	1	GH13: Hypocreales	5
51	CAH0055417	69.9	CAH0055417	410.609	unnamed protein product [Clonostachys solani]	2.97e-139	Clonostachys solani	scaffolds_potato_NODE_263_length_30336_cov_9.812981_19	Eukaryota; Fungi; Dikarya; Ascomycota; Pezizomycotina; Sordariomycetes; Hypocreomycetidae; Hypocreales; Bionectriaceae; Clonostachys	GH13	Potato	scaffolds_potato_NODE_263_length_30336_cov_9.812981_19	scaffolds_potato	2.9962	NODE_263_length_30336_cov_9.812981	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; sordariomyceta; Sordariomycetes; Hypocreomycetidae; Hypocreales; Hypocreales incertae sedis; Emericellopsis; Emericellopsis cladophorae; 	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales incertae sedis	Emericellopsis	Emericellopsis cladophorae	4.9504950495049505	3.816793893129771	5	GH13: Hypocreales	1	1	GH13: Hypocreales	5
52	NDL59082	92.7	NDL59082	1156.74	glycogen debranching protein GlgX [Phytoactinopolyspora mesophila]	0.0	Phytoactinopolyspora mesophila	scaffolds_potato_NODE_13512_length_2675_cov_4.313703_2	Bacteria; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora	GH13	Potato	scaffolds_potato_NODE_13512_length_2675_cov_4.313703_2	scaffolds_potato	1.5642	NODE_13512_length_2675_cov_4.313703	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora; Phytoactinopolyspora alkaliphila; 	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Phytoactinopolyspora	Phytoactinopolyspora alkaliphila	4.9504950495049505	3.816793893129771	5	GH13: Jiangellales	1	1	GH13: Jiangellales	5
53	NED94054	78.0	NED94054	756.903	malto-oligosyltrehalose trehalohydrolase [Phytoactinopolyspora alkaliphila]	0.0	Phytoactinopolyspora alkaliphila	scaffolds_potato_NODE_14914_length_2503_cov_2.988046_3	Bacteria; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora	GH13	Potato	scaffolds_potato_NODE_14914_length_2503_cov_2.988046_3	scaffolds_potato	1.0669	NODE_14914_length_2503_cov_2.988046	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Jiangella; Jiangella endophytica; 	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Jiangella	Jiangella endophytica	4.9504950495049505	3.816793893129771	5	GH13: Jiangellales	1	1	GH13: Jiangellales	5
54	WP_106536089	73.4	WP_106536089	774.237	glycoside hydrolase family 13 protein [Haloactinopolyspora alba]	0.0	Haloactinopolyspora alba	scaffolds_potato_NODE_585_length_20581_cov_7.332764_6	Bacteria; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Haloactinopolyspora	GH13	Potato	scaffolds_potato_NODE_585_length_20581_cov_7.332764_6	scaffolds_potato	2.6561	NODE_585_length_20581_cov_7.332764	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora; Phytoactinopolyspora limicola; 	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Phytoactinopolyspora	Phytoactinopolyspora limicola	4.9504950495049505	3.816793893129771	5	GH13: Jiangellales	1	1	GH13: Jiangellales	5
55	WP_111254985	70.7	WP_111254985	2736.06	pullulanase-type alpha-1,6-glucosidase [Jiangella anatolica]	0.0	Jiangella anatolica	scaffolds_potato_NODE_409_length_24399_cov_9.004975_3	Bacteria; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Jiangella	GH13	Potato	scaffolds_potato_NODE_409_length_24399_cov_9.004975_3	scaffolds_potato	3.3329	NODE_409_length_24399_cov_9.004975	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora; Phytoactinopolyspora limicola; 	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Phytoactinopolyspora	Phytoactinopolyspora limicola	4.9504950495049505	3.816793893129771	5	GH13: Jiangellales	1	1	GH13: Jiangellales	5
56	WP_246211298	63.0	WP_246211298	666.766	alpha-amylase family glycosyl hydrolase [Phytoactinopolyspora alkaliphila]	0.0	Phytoactinopolyspora alkaliphila	scaffolds_potato_NODE_1475_length_12462_cov_8.456197_8	Bacteria; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora	GH13	Potato	scaffolds_potato_NODE_1475_length_12462_cov_8.456197_8	scaffolds_potato	3.236	NODE_1475_length_12462_cov_8.456197	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Phytoactinopolyspora; Phytoactinopolyspora halotolerans; 	Bacteria	Actinomycetota	Actinomycetes	Jiangellales	Jiangellaceae	Phytoactinopolyspora	Phytoactinopolyspora halotolerans	4.9504950495049505	3.816793893129771	5	GH13: Jiangellales	1	1	GH13: Jiangellales	5
57	WP_103529588	95.9	WP_103529588	1138.64	MULTISPECIES: maltose alpha-D-glucosyltransferase [Streptomyces]	0.0		scaffolds_potato_NODE_7482_length_4106_cov_22.497890_2	Bacteria; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae	GH13	Potato	scaffolds_potato_NODE_7482_length_4106_cov_22.497890_2	scaffolds_potato	8.2599	NODE_7482_length_4106_cov_22.497890	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces; 	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	unclassified Streptomyces	7.920792079207921	6.106870229007634	8	GH13: Kitasatosporales	1	1	GH13: Kitasatosporales	8
58	WP_181008741	90.3	WP_181008741	1149.04	MULTISPECIES: glycogen debranching protein GlgX, partial [unclassified Streptomyces]	0.0	unclassified Streptomyces	scaffolds_potato_NODE_13305_length_2706_cov_8.607455_1	Bacteria; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces	GH13	Potato	scaffolds_potato_NODE_13305_length_2706_cov_8.607455_1	scaffolds_potato	4.1296	NODE_13305_length_2706_cov_8.607455	cellular organisms; Bacteria; Terrabacteria group; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces; Streptomyces spiramenti; 	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces spiramenti	7.920792079207921	6.106870229007634	8	GH13: Kitasatosporales	1	1	GH13: Kitasatosporales	8
